"Total Fuel Consumption
Quantity","Electric Fuel Consumption
Quantity","Total Fuel Consumption
MMBtu","Elec Fuel Consumption
MMBtu","Net Generation
(Megawatthours)",YEAR
0,0,"31,255","31,255","9,160",2023
0,0,"17,279","17,279","5,064",2023
0,0,"26,232","26,232","7,688",2023
0,0,"30,036","30,036","8,803",2023
0,0,"31,186","31,186","9,140",2023
0,0,"32,110","32,110","9,411",2023
0,0,"30,812","30,812","9,031",2023
0,0,"14,068","14,068","4,123",2023
0,0,"17,957","17,957","5,263",2023
0,0,"7,707","7,707","2,259",2023
0,0,0,0,0,2023
0,0,"11,163","11,163","3,272",2023
0,0,"132,941","132,941","38,963",2023
0,0,"88,688","88,688","25,993",2023
0,0,"25,890","25,890","7,588",2023
0,0,"35,523","35,523","10,411",2023
0,0,"936,721","936,721","274,538",2023
0,0,"88,723","88,723","26,003",2023
0,0,"12,845","12,845","3,765",2023
0,0,"12,455","12,455","3,650",2023
0,0,"31,820","31,820","9,326",2023
0,0,"30,945","30,945","9,070",2023
0,0,"2,030,811","2,030,811","595,197",2023
11,11,66,51,5,2023
"2,229,764","1,947,902","2,385,847","2,084,254","173,943",2023
0,0,"11,223","11,223","3,289",2023
0,0,"11,131","11,131","3,262",2023
0,0,"1,990,388","1,990,388","583,349",2023
0,0,"2,548,173","2,548,173","746,827",2023
0,0,"19,306","19,306","5,658",2023
0,0,"35,154","35,154","10,303",2023
0,0,"672,426","672,426","197,077",2023
0,0,"841,243","841,243","246,554",2023
0,0,"853,760","853,760","250,223",2023
0,0,"32,237","32,237","9,448",2023
0,0,"31,315","31,315","9,178",2023
0,0,"10,994","10,994","3,222",2023
"1,863,184","1,863,184","1,913,886","1,913,886","1,727,295",2023
"27,985,076","27,985,076","28,751,694","28,751,694","2,697,558",2023
"775,192","775,192","387,600","387,600","30,311",2023
0,0,"443,363","443,363","129,942",2023
0,0,"27,945","27,945","8,190",2023
0,0,"31,520","31,520","9,238",2023
0,0,"34,573","34,573","10,133",2023
0,0,"28,316","28,316","8,299",2023
0,0,"24,347","24,347","7,136",2023
0,0,"38,247","38,247","11,210",2023
0,0,"18,722","18,722","5,487",2023
0,0,"29,247","29,247","8,572",2023
0,0,"31,597","31,597","9,260",2023
"456,721","148,980","469,729","153,223","35,719",2023
0,0,"1,209,956","1,209,956","354,618",2023
0,0,"162,795","162,795","47,713",2023
0,0,"893,009","893,009","261,726",2023
0,0,"170,011","170,011","49,828",2023
0,0,"685,690","685,690","200,964",2023
0,0,"6,116","6,116","1,792",2023
"30,093","30,093","18,147","18,147","1,345",2023
0,0,"16,669","16,669","4,885",2023
0,0,"10,019","10,019","2,936",2023
0,0,"1,192,737","1,192,737","349,571",2023
0,0,"1,698,398","1,698,398","497,772",2023
0,0,"6,750,327","6,750,327","1,978,407",2023
0,0,"4,630","4,630","1,357",2023
0,0,"158,723","158,723","46,519",2023
0,0,"163,930","163,930","48,045",2023
0,0,"212,623","212,623","62,316",2023
0,0,"124,751","124,751","36,563",2023
0,0,0,0,"61,270",2023
"4,703,742","4,703,742","2,291,925","2,291,925","169,758",2023
"71,809","71,809","72,528","72,528","5,840",2023
"41,717","41,717","41,717","41,717","5,812",2023
0,0,"27,040","27,040","7,925",2023
0,0,"13,860","13,860","4,062",2023
0,0,"14,113","14,113","4,136",2023
0,0,"12,003","12,003","3,518",2023
0,0,"7,224","7,224","2,117",2023
0,0,"6,809","6,809","1,996",2023
0,0,"12,530","12,530","3,673",2023
0,0,"12,357","12,357","3,621",2023
0,0,"82,840","82,840","24,279",2023
0,0,"27,156","27,156","7,959",2023
0,0,"5,471","5,471","1,603",2023
0,0,"53,707","53,707","15,741",2023
0,0,"6,750","6,750","1,978",2023
0,0,"6,034","6,034","1,768",2023
"54,902","54,902","54,902","54,902","7,966",2023
"29,594","29,594","29,594","29,594","3,827",2023
0,0,"6,743","6,743","1,976",2023
0,0,"2,524,055","2,524,055","739,758",2023
0,0,"3,261,657","3,261,657","955,937",2023
0,0,"7,368","7,368","2,159",2023
0,0,0,0,0,2023
0,0,"4,770","4,770","1,398",2023
0,0,"948,608","948,608","278,021",2023
0,0,"5,578","5,578","1,635",2023
"128,673","128,673","68,326","68,326","5,920",2023
0,0,"15,616","15,616","4,577",2023
0,0,"7,994","7,994","2,343",2023
0,0,"24,813","24,813","7,272",2023
0,0,"8,010","8,010","2,348",2023
0,0,"7,366","7,366","2,159",2023
0,0,"331,599","331,599","97,186",2023
0,0,"409,075","409,075","119,893",2023
"467,041","467,041","242,395","242,395","16,475",2023
0,0,"2,457,650","2,457,650","720,296",2023
0,0,"1,206,047","1,206,047","353,472",2023
0,0,"8,122","8,122","2,381",2023
0,0,"23,179","23,179","6,793",2023
0,0,"460,433","460,433","134,945",2023
0,0,"458,724","458,724","134,444",2023
0,0,"396,976","396,976","116,347",2023
0,0,"25,960","25,960","7,608",2023
0,0,"43,797","43,797","12,836",2023
0,0,"1,830,506","1,830,506","536,491",2023
0,0,"1,963,448","1,963,448","575,454",2023
0,0,"149,288","149,288","43,754",2023
0,0,"7,109","7,109","2,083",2023
0,0,"1,630","1,630",478,2023
"2,150,013","2,150,013","2,214,759","2,214,759","1,380,416",2023
"20,140,309","20,140,309","20,748,107","20,748,107","1,997,286",2023
"4,530,309","4,530,309","4,821,433","4,821,433","1,415,857",2023
"17,447,077","17,447,077","18,596,133","18,596,133","1,947,229",2023
0,0,"5,089","5,089","1,492",2023
0,0,"16,533","16,533","4,846",2023
0,0,"14,750","14,750","4,323",2023
0,0,"13,596","13,596","3,985",2023
0,0,"11,978","11,978","3,511",2023
0,0,"1,892,575","1,892,575","554,682",2023
0,0,"8,188","8,188","2,400",2023
0,0,"153,511","153,511","44,991",2023
"42,081","42,078","21,882","21,882","3,879",2023
0,0,0,0,0,2023
0,0,"20,332","20,332","5,959",2023
"1,086,210","1,086,210","1,124,227","1,124,227","1,177,274",2023
"19,692,586","19,692,586","20,381,827","20,381,827","1,747,342",2023
0,0,"728,623","728,623","213,547",2023
0,0,"38,006","38,006","11,139",2023
0,0,"14,912","14,912","4,370",2023
0,0,"11,212","11,212","3,286",2023
0,0,"8,107","8,107","2,376",2023
0,0,"4,323","4,323","1,267",2023
0,0,"4,419","4,419","1,295",2023
0,0,"4,073","4,073","1,194",2023
0,0,"4,224","4,224","1,238",2023
0,0,"5,084","5,084","1,490",2023
0,0,"31,970","31,970","9,370",2023
0,0,"2,409","2,409",706,2023
0,0,"7,837","7,837","2,297",2023
0,0,"6,997","6,997","2,051",2023
0,0,"7,182","7,182","2,105",2023
"30,140","29,984","27,127","26,987","2,845",2023
0,0,"25,129","25,129","7,365",2023
0,0,"10,375","10,375","3,041",2023
0,0,"11,227","11,227","3,291",2023
0,0,0,0,0,2023
0,0,"152,557","152,557","44,712",2023
"276,370","154,009","281,897","157,090","13,812",2023
0,0,"10,638","10,638","3,118",2023
0,0,"1,912,738","1,912,738","560,592",2023
0,0,"752,008","752,008","220,401",2023
0,0,"723,091","723,091","211,926",2023
0,0,"695,180","695,180","203,746",2023
0,0,"710,137","710,137","208,129",2023
0,0,"23,471","23,471","6,879",2023
"2,695,285","2,695,285","2,762,666","2,762,666","316,786",2023
"106,772","106,772","56,534","56,534","2,258",2023
0,0,"7,271","7,271","2,131",2023
0,0,"19,039","19,039","5,580",2023
0,0,"145,502","145,502","42,644",2023
0,0,"7,995","7,995","2,343",2023
0,0,"10,008","10,008","2,933",2023
0,0,"52,830","52,830","15,484",2023
0,0,"164,500","164,500","48,212",2023
0,0,"8,374","8,374","2,454",2023
0,0,"8,790","8,790","2,576",2023
0,0,"8,807","8,807","2,581",2023
0,0,"155,155","155,155","45,473",2023
0,0,"159,702","159,702","46,806",2023
0,0,"158,804","158,804","46,543",2023
"1,750","1,750","10,186","10,186","1,021",2023
0,0,"9,942","9,942","2,914",2023
0,0,"109,235","109,235","32,015",2023
0,0,"11,539","11,539","3,382",2023
0,0,"11,914","11,914","3,492",2023
0,0,"12,932","12,932","3,790",2023
0,0,"36,996","36,996","10,843",2023
"1,149,015","1,149,015","552,964","552,964","53,401",2023
0,0,"31,092","31,092","9,112",2023
0,0,"29,246","29,246","8,572",2023
0,0,"11,201","11,201","3,283",2023
0,0,"28,295","28,295","8,293",2023
0,0,"29,757","29,757","8,721",2023
0,0,"115,740","115,740","33,921",2023
0,0,"11,557","11,557","3,387",2023
0,0,"13,283","13,283","3,893",2023
0,0,"15,279","15,279","4,478",2023
0,0,"227,565","227,565","66,695",2023
"621,976","621,976","317,208","317,208","27,254",2023
0,0,"43,701","43,701","12,808",2023
0,0,"87,032","87,032","25,508",2023
"141,109","141,109","84,665","84,665","7,623",2023
0,0,"58,066","58,066","17,018",2023
0,0,"187,206","187,206","54,867",2023
0,0,"2,135,290","2,135,290","625,818",2023
0,0,"182,105","182,105","53,372",2023
0,0,0,0,0,2023
0,0,"102,284","102,284","29,978",2023
0,0,"7,908","7,908","2,318",2023
0,0,"22,134","22,134","6,487",2023
"593,419","210,533","267,039","94,740","17,182",2023
"325,915","115,663","325,915","115,663","20,977",2023
0,0,"22,332","22,332","6,545",2023
0,0,"142,061","142,061","41,635",2023
0,0,"585,358","585,358","171,559",2023
0,0,"10,841","10,841","3,177",2023
"559,871","167,319","590,104","176,353","36,976",2023
"532,987","180,939","547,910","186,005","31,290",2023
0,0,"89,464","89,464","26,220",2023
0,0,"46,781","46,781","13,711",2023
"361,117","229,947","372,673","237,306","32,718",2023
"101,717","50,857","104,971","52,484","10,082",2023
"336,542","190,675","347,310","196,777","32,576",2023
0,0,0,0,0,2023
0,0,"3,207,657","3,207,657","940,111",2023
"3,150,454","3,150,454","1,619,335","1,619,335","161,144",2023
0,0,"10,576","10,576","3,100",2023
0,0,"9,510","9,510","2,787",2023
0,0,"13,825","13,825","4,052",2023
0,0,"6,917","6,917","2,027",2023
0,0,"7,983","7,983","2,340",2023
"4,384","4,384","4,648","4,648",786,2023
0,0,"9,924","9,924","2,909",2023
0,0,"149,136","149,136","43,709",2023
0,0,"5,432","5,432","1,592",2023
0,0,"80,871","80,871","23,702",2023
0,0,"53,302","53,302","15,622",2023
0,0,"103,266","103,266","30,265",2023
0,0,"3,510,809","3,510,809","1,028,959",2023
0,0,"9,501","9,501","2,784",2023
0,0,"10,329","10,329","3,027",2023
0,0,"2,627","2,627",770,2023
0,0,"4,048","4,048","1,186",2023
0,0,"2,890","2,890",847,2023
0,0,"14,311","14,311","4,194",2023
0,0,"17,412","17,412","5,103",2023
0,0,"13,445","13,445","3,940",2023
0,0,"11,547","11,547","3,384",2023
0,0,"4,532","4,532","1,328",2023
0,0,"30,857","30,857","9,044",2023
0,0,"32,902","32,902","9,643",2023
0,0,"28,699","28,699","8,411",2023
0,0,"5,197","5,197","1,523",2023
0,0,"87,780","87,780","25,727",2023
0,0,"91,360","91,360","26,776",2023
0,0,"78,257","78,257","22,936",2023
0,0,"85,942","85,942","25,188",2023
0,0,"98,912","98,912","28,990",2023
0,0,"11,899","11,899","3,487",2023
158,57,916,329,74,2023
"482,049","169,815","496,511","174,911","39,473",2023
0,0,"30,934","30,934","9,066",2023
0,0,"56,649","56,649","16,603",2023
0,0,"30,726","30,726","9,005",2023
0,0,"26,954","26,954","7,900",2023
0,0,"29,045","29,045","8,513",2023
0,0,"28,862","28,862","8,459",2023
0,0,"29,317","29,317","8,592",2023
0,0,"28,350","28,350","8,309",2023
0,0,"28,749","28,749","8,426",2023
0,0,"24,934","24,934","7,307",2023
0,0,"16,357","16,357","4,794",2023
0,0,"29,885","29,885","8,759",2023
0,0,"22,103","22,103","6,478",2023
0,0,"28,694","28,694","8,410",2023
0,0,"20,392","20,392","5,977",2023
0,0,"25,028","25,028","7,335",2023
0,0,"62,156","62,156","18,217",2023
0,0,"30,656","30,656","8,985",2023
0,0,"26,882","26,882","7,878",2023
0,0,"83,525","83,525","24,480",2023
0,0,"28,419","28,419","8,329",2023
0,0,"95,625","95,625","28,026",2023
0,0,"19,806","19,806","5,805",2023
0,0,"31,531","31,531","9,241",2023
0,0,"30,153","30,153","8,837",2023
0,0,"74,806","74,806","21,925",2023
0,0,"347,874","347,874","101,956",2023
0,0,"136,828","136,828","40,102",2023
0,0,"1,578,715","1,578,715","462,695",2023
0,0,"77,582","77,582","22,738",2023
0,0,"93,809","93,809","27,494",2023
0,0,"175,077","175,077","51,312",2023
"233,419","233,419","128,998","128,998","12,498",2023
0,0,"117,428","117,428","34,416",2023
0,0,"409,232","409,232","119,939",2023
0,0,"994,790","994,790","291,556",2023
0,0,"27,853","27,853","8,163",2023
0,0,"28,195","28,195","8,263",2023
0,0,"118,666","118,666","34,779",2023
0,0,"11,450","11,450","3,356",2023
0,0,"11,703","11,703","3,430",2023
0,0,"8,211","8,211","2,407",2023
0,0,"8,449","8,449","2,476",2023
0,0,"5,302","5,302","1,554",2023
0,0,"22,206","22,206","6,508",2023
0,0,"5,052","5,052","1,481",2023
0,0,"1,659","1,659",487,2023
0,0,"3,862","3,862","1,132",2023
0,0,"1,753","1,753",514,2023
0,0,"1,322,690","1,322,690","387,658",2023
0,0,"80,763","80,763","23,670",2023
0,0,"25,149","25,149","7,371",2023
0,0,"21,849","21,849","6,404",2023
0,0,"11,605","11,605","3,401",2023
0,0,"10,915","10,915","3,199",2023
0,0,"10,649","10,649","3,121",2023
0,0,"162,897","162,897","47,742",2023
0,0,"29,476","29,476","8,639",2023
"328,658","328,658","197,195","197,195","25,933",2023
0,0,0,0,0,2023
0,0,"53,154","53,154","15,579",2023
0,0,"7,520","7,520","2,204",2023
0,0,"31,042","31,042","9,098",2023
0,0,"30,334","30,334","8,890",2023
0,0,"30,898","30,898","9,056",2023
0,0,"31,778","31,778","9,314",2023
0,0,"30,160","30,160","8,840",2023
0,0,"24,462","24,462","7,169",2023
0,0,"31,093","31,093","9,113",2023
0,0,"79,602","79,602","23,330",2023
0,0,"154,997","154,997","45,427",2023
0,0,"5,247","5,247","1,538",2023
"732,171","732,171","373,408","373,408","31,622",2023
0,0,"31,638","31,638","9,273",2023
0,0,"32,663","32,663","9,573",2023
0,0,"27,525","27,525","8,067",2023
0,0,"31,650","31,650","9,276",2023
0,0,"12,936","12,936","3,791",2023
0,0,"28,934","28,934","8,480",2023
0,0,"28,699","28,699","8,411",2023
0,0,"31,429","31,429","9,211",2023
0,0,"30,738","30,738","9,009",2023
0,0,"19,505","19,505","5,716",2023
0,0,"464,833","464,833","136,235",2023
0,0,"31,826","31,826","9,327",2023
0,0,"29,814","29,814","8,738",2023
0,0,"31,841","31,841","9,332",2023
0,0,"32,534","32,534","9,535",2023
0,0,"7,810","7,810","2,289",2023
0,0,"3,919","3,919","1,148",2023
0,0,"102,230","102,230","29,962",2023
0,0,"149,549","149,549","43,830",2023
0,0,"49,282","49,282","14,444",2023
0,0,"31,373","31,373","9,195",2023
0,0,"29,145","29,145","8,542",2023
0,0,"30,763","30,763","9,016",2023
0,0,"17,795","17,795","5,215",2023
0,0,"138,462","138,462","40,581",2023
0,0,"94,245","94,245","27,622",2023
0,0,"27,560","27,560","8,077",2023
0,0,"4,998","4,998","1,465",2023
"2,627","2,627","15,159","15,159","1,532",2023
0,0,"82,330","82,330","24,130",2023
0,0,"65,347","65,347","19,152",2023
0,0,"24,259","24,259","7,110",2023
0,0,"3,166,729","3,166,729","928,115",2023
0,0,"41,688","41,688","12,218",2023
0,0,"5,942","5,942","1,742",2023
0,0,"7,575","7,575","2,220",2023
0,0,"10,305","10,305","3,020",2023
0,0,"8,336","8,336","2,443",2023
0,0,"14,791","14,791","4,335",2023
0,0,"25,754","25,754","7,548",2023
0,0,"625,846","625,846","183,425",2023
0,0,"12,215","12,215","3,580",2023
0,0,"38,508","38,508","11,286",2023
0,0,"2,300","2,300",674,2023
0,0,"128,493","128,493","37,659",2023
0,0,"379,089","379,089","111,105",2023
"365,474","365,474","201,009","201,009","19,143",2023
0,0,"18,596","18,596","5,450",2023
0,0,"1,501,540","1,501,540","440,076",2023
0,0,"97,429","97,429","28,554",2023
0,0,0,0,0,2023
0,0,"30,346","30,346","8,894",2023
0,0,"31,035","31,035","9,096",2023
0,0,"29,968","29,968","8,783",2023
0,0,"24,917","24,917","7,303",2023
0,0,"30,001","30,001","8,793",2023
"818,785","818,785","835,161","835,161","88,395",2023
0,0,"29,671","29,671","8,696",2023
"256,796","256,796","95,785","95,785","8,513",2023
"145,929","145,929","71,505","71,505","5,397",2023
0,0,"5,928","5,928","1,737",2023
0,0,"4,505","4,505","1,320",2023
0,0,"4,644","4,644","1,361",2023
0,0,"929,634","929,634","272,460",2023
0,0,"1,087,880","1,087,880","318,839",2023
0,0,"877,672","877,672","257,231",2023
0,0,"130,697","130,697","38,305",2023
"5,699","1,224","5,699","1,224",262,2023
"165,172","36,724","2,973,096","661,002","141,360",2023
"42,660","42,660","43,641","43,641","4,089",2023
0,0,"19,971","19,971","5,853",2023
"2,098","2,098","12,338","12,338",687,2023
"53,370","53,370","53,904","53,904","3,002",2023
0,0,"490,700","490,700","143,816",2023
0,0,"238,782","238,782","69,983",2023
0,0,"29,485","29,485","8,642",2023
0,0,"329,109","329,109","96,457",2023
0,0,"11,191","11,191","3,280",2023
0,0,"482,156","482,156","141,312",2023
0,0,"29,865","29,865","8,753",2023
0,0,"30,410","30,410","8,913",2023
0,0,"28,933","28,933","8,480",2023
0,0,"234,633","234,633","68,767",2023
0,0,"7,161","7,161","2,099",2023
0,0,"5,229","5,229","1,532",2023
0,0,"1,794,557","1,794,557","525,955",2023
0,0,"108,905","108,905","31,918",2023
"612,160","612,160","338,526","338,526","27,789",2023
0,0,"12,619","12,619","3,698",2023
"5,685","5,685","32,830","32,830","2,886",2023
"1,152,896","1,152,896","626,021","626,021","55,032",2023
0,0,"184,483","184,483","54,069",2023
0,0,"264,785","264,785","77,604",2023
0,0,"285,591","285,591","83,702",2023
0,0,"19,724","19,724","5,781",2023
0,0,"160,257","160,257","46,969",2023
0,0,"31,520","31,520","9,238",2023
0,0,"130,286","130,286","38,185",2023
"232,991","232,991","241,845","241,845","34,211",2023
0,0,"337,891","337,891","99,031",2023
0,0,"4,721","4,721","1,383",2023
0,0,"15,069","15,069","4,416",2023
0,0,"29,862","29,862","8,752",2023
0,0,"30,779","30,779","9,021",2023
0,0,"9,984","9,984","2,926",2023
"638,033","638,033","319,020","319,020","30,626",2023
"181,323","181,323","92,475","92,475","7,934",2023
0,0,"570,428","570,428","167,183",2023
0,0,"22,183","22,183","6,502",2023
0,0,0,0,0,2023
0,0,"2,160","2,160",633,2023
36,36,214,214,18,2023
0,0,0,0,0,2023
0,0,345,345,101,2023
0,0,"9,506","9,506","2,786",2023
0,0,"163,301","163,301","47,861",2023
0,0,"283,330","283,330","83,039",2023
0,0,"6,429","6,429","1,884",2023
0,0,"10,298","10,298","3,018",2023
"814,715","814,715","831,011","831,011","93,174",2023
264,264,276,276,-37,2023
"2,216","2,216","2,288","2,288",122,2023
0,0,"14,795","14,795","4,336",2023
0,0,"17,386","17,386","5,096",2023
0,0,"15,904","15,904","4,661",2023
0,0,"305,029","305,029","89,399",2023
0,0,"609,784","609,784","178,717",2023
0,0,"1,414,513","1,414,513","414,570",2023
0,0,945,945,223,2023
0,0,"16,075","16,075","4,711",2023
0,0,"68,622","68,622","20,112",2023
0,0,"22,578","22,578","6,617",2023
0,0,"17,214","17,214","5,045",2023
0,0,"174,513","174,513","51,147",2023
0,0,"8,226","8,226","2,411",2023
0,0,"9,046","9,046","2,651",2023
0,0,"6,110","6,110","1,791",2023
0,0,"6,732","6,732","1,973",2023
0,0,"9,072","9,072","2,659",2023
0,0,"14,487","14,487","4,246",2023
0,0,"98,599","98,599","28,897",2023
0,0,"7,038","7,038","2,063",2023
0,0,"8,313","8,313","2,437",2023
0,0,"10,810","10,810","3,168",2023
0,0,"4,645","4,645","1,361",2023
0,0,"6,380","6,380","1,870",2023
0,0,"7,530","7,530","2,207",2023
0,0,"2,469,498","2,469,498","723,768",2023
0,0,0,0,0,2023
"264,641","264,641","119,088","119,088","11,055",2023
0,0,"23,225","23,225","6,807",2023
0,0,"30,752","30,752","9,013",2023
0,0,"26,246","26,246","7,692",2023
0,0,0,0,0,2023
"1,912,348","1,912,348","2,048,124","2,048,124","2,383,464",2023
"39,706,044","39,706,044","42,525,172","42,525,172","4,121,636",2023
0,0,0,0,0,2023
0,0,"9,620","9,620","2,819",2023
0,0,"7,368","7,368","2,159",2023
0,0,"16,947","16,947","4,967",2023
0,0,"6,932","6,932","2,032",2023
0,0,"11,045","11,045","3,237",2023
0,0,"10,532","10,532","3,087",2023
0,0,"3,215","3,215",942,2023
0,0,0,0,0,2023
"4,858,193","4,858,193","5,052,523","5,052,523","2,204,380",2023
"32,947,021","32,947,021","34,264,902","34,264,902","3,308,975",2023
"608,077","546,484","377,008","338,821","30,170",2023
